,epoch,model,weight sharing,auxiliary,train accuracy,train loss,test accuracy,test loss
0,0,"LeNet45, dropout = 0.5",True,True,0.439,115.5977668762207,0.462,5.027792930603027
1,1,"LeNet45, dropout = 0.5",True,True,0.493,94.86255884170532,0.478,4.391445159912109
2,2,"LeNet45, dropout = 0.5",True,True,0.553,79.50992918014526,0.535,3.763590097427368
3,3,"LeNet45, dropout = 0.5",True,True,0.566,65.15340852737427,0.568,3.1987781524658203
4,4,"LeNet45, dropout = 0.5",True,True,0.617,55.97601628303528,0.632,2.717113733291626
5,5,"LeNet45, dropout = 0.5",True,True,0.65,49.501529693603516,0.649,2.4133334159851074
6,6,"LeNet45, dropout = 0.5",True,True,0.683,42.531877636909485,0.667,2.2684168815612793
7,7,"LeNet45, dropout = 0.5",True,True,0.73,38.52719521522522,0.698,2.118511199951172
8,8,"LeNet45, dropout = 0.5",True,True,0.754,35.41107141971588,0.693,2.054950714111328
9,9,"LeNet45, dropout = 0.5",True,True,0.774,31.286983728408813,0.739,1.9494166374206543
10,10,"LeNet45, dropout = 0.5",True,True,0.762,29.511090993881226,0.754,1.878909945487976
11,11,"LeNet45, dropout = 0.5",True,True,0.788,29.133408427238464,0.754,1.6863003969192505
12,12,"LeNet45, dropout = 0.5",True,True,0.804,25.778598725795746,0.769,1.727391242980957
13,13,"LeNet45, dropout = 0.5",True,True,0.82,23.574230551719666,0.764,1.3946796655654907
14,14,"LeNet45, dropout = 0.5",True,True,0.835,21.09882628917694,0.787,1.6024311780929565
15,15,"LeNet45, dropout = 0.5",True,True,0.838,21.709399163722992,0.798,1.4849443435668945
16,16,"LeNet45, dropout = 0.5",True,True,0.829,20.52972561120987,0.796,1.4235570430755615
17,17,"LeNet45, dropout = 0.5",True,True,0.846,19.53725653886795,0.812,1.4109071493148804
18,18,"LeNet45, dropout = 0.5",True,True,0.853,19.121452391147614,0.797,1.7175792455673218
19,19,"LeNet45, dropout = 0.5",True,True,0.852,18.01254713535309,0.807,1.2942571640014648
20,20,"LeNet45, dropout = 0.5",True,True,0.841,15.852094292640686,0.807,1.5452059507369995
21,21,"LeNet45, dropout = 0.5",True,True,0.881,15.826953530311584,0.826,1.34181547164917
22,22,"LeNet45, dropout = 0.5",True,True,0.865,15.365558564662933,0.819,1.3726681470870972
23,23,"LeNet45, dropout = 0.5",True,True,0.861,15.282527923583984,0.831,1.2611922025680542
24,24,"LeNet45, dropout = 0.5",True,True,0.884,13.839944571256638,0.815,1.246822476387024
25,25,"LeNet45, dropout = 0.5",True,True,0.872,13.340176850557327,0.834,1.2785086631774902
26,26,"LeNet45, dropout = 0.5",True,True,0.862,13.528160512447357,0.809,1.3239599466323853
27,27,"LeNet45, dropout = 0.5",True,True,0.863,12.562379777431488,0.817,1.3303132057189941
28,28,"LeNet45, dropout = 0.5",True,True,0.856,12.349806189537048,0.847,1.1231653690338135
29,29,"LeNet45, dropout = 0.5",True,True,0.875,12.513522148132324,0.834,1.3136885166168213
30,30,"LeNet45, dropout = 0.5",True,True,0.876,10.836057364940643,0.827,1.5332987308502197
31,31,"LeNet45, dropout = 0.5",True,True,0.88,11.877078086137772,0.83,1.2418358325958252
32,32,"LeNet45, dropout = 0.5",True,True,0.892,11.789728164672852,0.826,1.217951774597168
33,33,"LeNet45, dropout = 0.5",True,True,0.886,11.288637548685074,0.834,1.3293826580047607
34,34,"LeNet45, dropout = 0.5",True,True,0.893,10.147072240710258,0.85,1.4142986536026
35,35,"LeNet45, dropout = 0.5",True,True,0.884,11.185138255357742,0.839,1.301003098487854
36,36,"LeNet45, dropout = 0.5",True,True,0.886,9.744692236185074,0.85,1.3155734539031982
37,37,"LeNet45, dropout = 0.5",True,True,0.892,10.656501233577728,0.842,1.2064411640167236
38,38,"LeNet45, dropout = 0.5",True,True,0.897,9.035355359315872,0.84,1.2048780918121338
39,39,"LeNet45, dropout = 0.5",True,True,0.911,8.577912390232086,0.838,1.2252353429794312
40,40,"LeNet45, dropout = 0.5",True,True,0.905,8.931182026863098,0.866,1.327831745147705
41,41,"LeNet45, dropout = 0.5",True,True,0.909,10.282530903816223,0.855,1.251900315284729
42,42,"LeNet45, dropout = 0.5",True,True,0.905,8.945692241191864,0.843,1.3181413412094116
43,43,"LeNet45, dropout = 0.5",True,True,0.912,8.641444832086563,0.857,1.1727352142333984
44,44,"LeNet45, dropout = 0.5",True,True,0.917,8.85147076845169,0.841,1.10947585105896
45,45,"LeNet45, dropout = 0.5",True,True,0.932,7.747431889176369,0.856,1.1857922077178955
46,46,"LeNet45, dropout = 0.5",True,True,0.923,8.63022729754448,0.863,1.290684461593628
47,47,"LeNet45, dropout = 0.5",True,True,0.921,7.876037016510963,0.86,1.2430189847946167
48,48,"LeNet45, dropout = 0.5",True,True,0.91,7.247453153133392,0.854,1.208377718925476
49,49,"LeNet45, dropout = 0.5",True,True,0.92,7.444446176290512,0.854,1.3657499551773071
50,50,"LeNet45, dropout = 0.5",True,True,0.921,7.2468565702438354,0.853,1.2225995063781738
51,51,"LeNet45, dropout = 0.5",True,True,0.914,7.763869985938072,0.856,1.3322194814682007
52,52,"LeNet45, dropout = 0.5",True,True,0.926,7.814503625035286,0.867,1.2167888879776
53,53,"LeNet45, dropout = 0.5",True,True,0.922,7.1645196080207825,0.869,1.1911048889160156
54,54,"LeNet45, dropout = 0.5",True,True,0.922,7.6048304587602615,0.847,1.270708680152893
55,55,"LeNet45, dropout = 0.5",True,True,0.927,7.162625730037689,0.862,1.2818487882614136
56,56,"LeNet45, dropout = 0.5",True,True,0.915,6.6301771849393845,0.855,1.2720131874084473
57,57,"LeNet45, dropout = 0.5",True,True,0.92,7.264545783400536,0.851,1.2446839809417725
58,58,"LeNet45, dropout = 0.5",True,True,0.933,6.357499077916145,0.858,1.2979484796524048
59,59,"LeNet45, dropout = 0.5",True,True,0.938,5.53468245267868,0.861,1.5497095584869385
60,60,"LeNet45, dropout = 0.5",True,True,0.93,6.7655473202466965,0.854,1.4620401859283447
61,61,"LeNet45, dropout = 0.5",True,True,0.934,6.541568577289581,0.887,1.2942436933517456
62,62,"LeNet45, dropout = 0.5",True,True,0.94,6.476979836821556,0.854,1.2154213190078735
63,63,"LeNet45, dropout = 0.5",True,True,0.932,7.2502496391534805,0.866,1.2648160457611084
64,64,"LeNet45, dropout = 0.5",True,True,0.943,6.155170768499374,0.868,1.2293143272399902
65,65,"LeNet45, dropout = 0.5",True,True,0.942,6.192710921168327,0.874,1.1580748558044434
66,66,"LeNet45, dropout = 0.5",True,True,0.931,6.4483718276023865,0.865,1.200722336769104
67,67,"LeNet45, dropout = 0.5",True,True,0.927,5.7075658440589905,0.876,1.29538893699646
68,68,"LeNet45, dropout = 0.5",True,True,0.947,5.3347529619932175,0.851,1.5715981721878052
69,69,"LeNet45, dropout = 0.5",True,True,0.936,6.143716126680374,0.872,1.2597229480743408
70,70,"LeNet45, dropout = 0.5",True,True,0.938,6.351940676569939,0.875,1.294900894165039
71,71,"LeNet45, dropout = 0.5",True,True,0.936,6.737510174512863,0.859,1.2956358194351196
72,72,"LeNet45, dropout = 0.5",True,True,0.929,5.416159212589264,0.859,1.314873456954956
73,73,"LeNet45, dropout = 0.5",True,True,0.935,6.500457227230072,0.881,1.3670883178710938
74,74,"LeNet45, dropout = 0.5",True,True,0.927,6.635741472244263,0.88,1.0206348896026611
75,0,"LeNet45, dropout = 0.5",True,True,0.534,114.45601463317871,0.519,5.004550457000732
76,1,"LeNet45, dropout = 0.5",True,True,0.516,95.2264814376831,0.51,4.485808372497559
77,2,"LeNet45, dropout = 0.5",True,True,0.553,83.37595295906067,0.555,3.9011669158935547
78,3,"LeNet45, dropout = 0.5",True,True,0.591,71.50249481201172,0.575,3.290964365005493
79,4,"LeNet45, dropout = 0.5",True,True,0.64,61.79635763168335,0.621,2.935310125350952
80,5,"LeNet45, dropout = 0.5",True,True,0.691,54.607160329818726,0.697,2.557448148727417
81,6,"LeNet45, dropout = 0.5",True,True,0.711,48.568676471710205,0.704,2.304541826248169
82,7,"LeNet45, dropout = 0.5",True,True,0.737,43.440603375434875,0.726,2.0255768299102783
83,8,"LeNet45, dropout = 0.5",True,True,0.729,39.479323506355286,0.728,1.9689736366271973
84,9,"LeNet45, dropout = 0.5",True,True,0.777,36.4508353471756,0.733,1.766789197921753
85,10,"LeNet45, dropout = 0.5",True,True,0.775,32.82060444355011,0.737,1.6682097911834717
86,11,"LeNet45, dropout = 0.5",True,True,0.783,30.87861979007721,0.746,1.6377394199371338
87,12,"LeNet45, dropout = 0.5",True,True,0.793,29.438572764396667,0.756,1.522287368774414
88,13,"LeNet45, dropout = 0.5",True,True,0.784,27.54616802930832,0.791,1.586625099182129
89,14,"LeNet45, dropout = 0.5",True,True,0.807,25.646289944648743,0.786,1.4489818811416626
90,15,"LeNet45, dropout = 0.5",True,True,0.793,25.22357666492462,0.791,1.3830195665359497
91,16,"LeNet45, dropout = 0.5",True,True,0.826,23.025639235973358,0.784,1.47075617313385
92,17,"LeNet45, dropout = 0.5",True,True,0.834,20.921707332134247,0.799,1.4472577571868896
93,18,"LeNet45, dropout = 0.5",True,True,0.841,21.087092876434326,0.788,1.2751621007919312
94,19,"LeNet45, dropout = 0.5",True,True,0.821,19.26124221086502,0.784,1.3388704061508179
95,20,"LeNet45, dropout = 0.5",True,True,0.818,19.401067972183228,0.802,1.4183869361877441
96,21,"LeNet45, dropout = 0.5",True,True,0.837,18.416790664196014,0.807,1.197497844696045
97,22,"LeNet45, dropout = 0.5",True,True,0.856,16.916810363531113,0.797,1.1829936504364014
98,23,"LeNet45, dropout = 0.5",True,True,0.863,16.418856859207153,0.831,1.2216612100601196
99,24,"LeNet45, dropout = 0.5",True,True,0.847,14.992822587490082,0.816,1.1255472898483276
100,25,"LeNet45, dropout = 0.5",True,True,0.849,16.237932860851288,0.808,1.1728272438049316
101,26,"LeNet45, dropout = 0.5",True,True,0.858,15.88225182890892,0.819,1.1809208393096924
102,27,"LeNet45, dropout = 0.5",True,True,0.868,13.451144695281982,0.825,1.0149744749069214
103,28,"LeNet45, dropout = 0.5",True,True,0.856,13.138735592365265,0.814,1.1089566946029663
104,29,"LeNet45, dropout = 0.5",True,True,0.885,14.514832526445389,0.834,1.0923022031784058
105,30,"LeNet45, dropout = 0.5",True,True,0.881,12.600237667560577,0.822,1.0699973106384277
106,31,"LeNet45, dropout = 0.5",True,True,0.873,11.72110390663147,0.812,1.081391453742981
107,32,"LeNet45, dropout = 0.5",True,True,0.873,11.480843663215637,0.84,1.00360906124115
108,33,"LeNet45, dropout = 0.5",True,True,0.878,10.459849745035172,0.825,1.0212293863296509
109,34,"LeNet45, dropout = 0.5",True,True,0.884,12.453187078237534,0.827,1.0209424495697021
110,35,"LeNet45, dropout = 0.5",True,True,0.881,10.971928596496582,0.822,1.1283864974975586
111,36,"LeNet45, dropout = 0.5",True,True,0.891,9.853010594844818,0.826,1.1285316944122314
112,37,"LeNet45, dropout = 0.5",True,True,0.88,12.119774907827377,0.831,1.1221195459365845
113,38,"LeNet45, dropout = 0.5",True,True,0.878,11.337759643793106,0.842,1.0083427429199219
114,39,"LeNet45, dropout = 0.5",True,True,0.889,10.840442150831223,0.837,0.9521042108535767
115,40,"LeNet45, dropout = 0.5",True,True,0.881,10.729829221963882,0.824,1.0537517070770264
116,41,"LeNet45, dropout = 0.5",True,True,0.884,9.560063183307648,0.836,1.0483715534210205
117,42,"LeNet45, dropout = 0.5",True,True,0.902,9.23529802262783,0.849,1.0502952337265015
118,43,"LeNet45, dropout = 0.5",True,True,0.908,9.252441644668579,0.834,1.034543752670288
119,44,"LeNet45, dropout = 0.5",True,True,0.898,8.731573149561882,0.842,1.0754152536392212
120,45,"LeNet45, dropout = 0.5",True,True,0.896,10.186524599790573,0.847,1.0365439653396606
121,46,"LeNet45, dropout = 0.5",True,True,0.906,8.092910379171371,0.863,1.2307606935501099
122,47,"LeNet45, dropout = 0.5",True,True,0.911,9.361778661608696,0.852,1.0524362325668335
123,48,"LeNet45, dropout = 0.5",True,True,0.911,9.861159205436707,0.842,0.9502811431884766
124,49,"LeNet45, dropout = 0.5",True,True,0.909,7.481729328632355,0.859,1.033915400505066
125,50,"LeNet45, dropout = 0.5",True,True,0.909,7.437068313360214,0.844,1.0548001527786255
126,51,"LeNet45, dropout = 0.5",True,True,0.905,9.060272216796875,0.838,1.107728123664856
127,52,"LeNet45, dropout = 0.5",True,True,0.917,9.702071398496628,0.843,1.1184766292572021
128,53,"LeNet45, dropout = 0.5",True,True,0.93,8.335939034819603,0.861,1.0520005226135254
129,54,"LeNet45, dropout = 0.5",True,True,0.923,6.8714810609817505,0.859,1.3169682025909424
130,55,"LeNet45, dropout = 0.5",True,True,0.925,7.3364427536726,0.851,1.0347950458526611
131,56,"LeNet45, dropout = 0.5",True,True,0.922,7.1126624047756195,0.859,1.055568814277649
132,57,"LeNet45, dropout = 0.5",True,True,0.918,8.11063452064991,0.865,1.0050016641616821
133,58,"LeNet45, dropout = 0.5",True,True,0.902,7.163441956043243,0.855,1.0379531383514404
134,59,"LeNet45, dropout = 0.5",True,True,0.933,7.1069977432489395,0.872,1.0560246706008911
135,60,"LeNet45, dropout = 0.5",True,True,0.911,6.407470189034939,0.849,1.0683119297027588
136,61,"LeNet45, dropout = 0.5",True,True,0.929,7.746433705091476,0.858,1.0442558526992798
137,62,"LeNet45, dropout = 0.5",True,True,0.94,6.790797084569931,0.861,0.9684423208236694
138,63,"LeNet45, dropout = 0.5",True,True,0.94,6.623107597231865,0.874,1.0656582117080688
139,64,"LeNet45, dropout = 0.5",True,True,0.91,5.5989650785923,0.865,1.0705946683883667
140,65,"LeNet45, dropout = 0.5",True,True,0.937,5.654834985733032,0.874,1.0939898490905762
141,66,"LeNet45, dropout = 0.5",True,True,0.931,5.727350115776062,0.876,1.0839849710464478
142,67,"LeNet45, dropout = 0.5",True,True,0.932,6.2350869327783585,0.866,1.044057846069336
143,68,"LeNet45, dropout = 0.5",True,True,0.928,6.715635567903519,0.862,1.157666802406311
144,69,"LeNet45, dropout = 0.5",True,True,0.934,5.9807213842868805,0.863,1.1005127429962158
145,70,"LeNet45, dropout = 0.5",True,True,0.93,6.744827315211296,0.862,1.048577070236206
